LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,TOT_ENR,TOT_DAYSMISSED,DAYSMISSED_PER_100,TOT_EXPWE,TOT_EXPWOE,TOT_ISS,ISS_PER_100,TOT_MULTOOS,MULTOOS_PER_100,TOT_SINGOOS,SINGOOS_PER_100,SCH_SAL_TOTPERS_WOFED,SCH_SAL_TEACH_WOFED,SCH_SAL_AID_WOFED,SCH_SAL_SUP_WOFED,SCH_SAL_ADM_WOFED,SCH_NPE_WOFED,SPEND_PER_STUDENT_WOFED,SPEND_PER_STUDENT_TEACH_WOFED,SPEND_PER_STUDENT_AID_WOFED,SPEND_PER_STUDENT_SUP_WOFED,SPEND_PER_STUDENT_ADM_WOFED,SPEND_PER_STUDENT_NPE_WOFED
AL,ALABAMA,0103030,Shelby County School System,01177,Montevallo High Sch,010303001177,408,103,25.25,0,0,34,8.33,6,1.47,11,2.7,1186620.09,1167588.92,19031.17,163231.45,238090.22,408511.99,2908.38,2861.74,46.65,400.08,583.55,1001.25
AL,ALABAMA,0103030,Shelby County School System,01189,Oak Mt High Sch,010303001189,1603,166,10.36,0,0,238,14.85,24,1.5,37,2.31,4411965.21,4392508.89,19390.32,461656.88,484200.36,1549643.29,2752.32,2740.18,12.1,288,302.06,966.71
AL,ALABAMA,0103030,Shelby County School System,02191,Helena High School,010303002191,1147,153,13.34,0,2,79,6.89,9,0.78,35,3.05,2663315.81,2644737.1,18578.71,321787.99,280178.86,943069.85,2321.98,2305.79,16.2,280.55,244.27,822.21
AL,ALABAMA,0103062,St Clair County,01362,Ashville High Sch,010306201362,444,64,14.41,0,0,0,0,4,0.9,11,2.48,1359924.95,1126534.25,100127.67,104427.83,150910.54,262427.77,3062.89,2537.24,225.51,235.2,339.89,591.05
AL,ALABAMA,0103062,St Clair County,01367,Saint Clair Co High Sch,010306201367,574,57,9.93,4,0,55,9.58,7,1.22,22,3.83,2080658.17,1725626.32,96470.13,116655.76,162808.51,416895.98,3624.84,3006.32,168.07,203.23,283.64,726.3
AL,ALABAMA,0103062,St Clair County,01377,Springville High Sch,010306201377,702,84,11.97,0,0,0,0,16,2.28,36,5.13,2306107.66,1858544.13,142262.26,206955.18,154683.96,397122.4,3285.05,2647.5,202.65,294.81,220.35,565.7
AL,ALABAMA,0103062,St Clair County,01591,Moody High Sch,010306201591,667,54,8.1,0,2,124,18.59,0,0,20,3,2214599.57,1776646.17,98784.06,158716.3,148909.38,361739.37,3320.24,2663.64,148.1,237.96,223.25,542.34
AL,ALABAMA,0103090,Sumter County,02201,Sumter Central High Sch,010309002201,541,253,46.77,2,2,0,0,100,18.48,82,15.16,7284111.08,1620434,48000,48000,75317.56,274995.83,13464.16,2995.26,88.72,88.72,139.22,508.31
AL,ALABAMA,0103120,Sylacauga City,01200,Sylacauga High Sch,010312001200,699,140,20.03,0,0,27,3.86,8,1.14,41,5.87,2567285,656189,134250,134857,387082,1085494,3672.8,938.75,192.06,192.93,553.77,1552.92
AL,ALABAMA,0103150,Talladega City,01207,Talladega High Sch,010315001207,540,820,151.85,0,4,240,44.44,106,19.63,77,14.26,2008571.5,1965898.2,34139.15,237975.61,212542.72,692689.07,3719.58,3640.55,63.22,440.7,393.6,1282.76
AL,ALABAMA,0103180,Talladega County,01213,Childersburg High Sch,010318001213,445,242,54.38,0,0,138,31.01,8,1.8,61,13.71,1363190,1049329,99528,109507,156806,43283,3063.35,2358.04,223.66,246.08,352.37,97.27
AL,ALABAMA,0103180,Talladega County,01214,Lincoln High Sch,010318001214,521,446,85.6,14,0,86,16.51,74,14.2,23,4.41,1968561.57,1691521,42039.22,90791.9,170583.35,2998386,3778.43,3246.68,80.69,174.26,327.42,5755.06
AL,ALABAMA,0103180,Talladega County,01220,Munford High Sch,010318001220,516,128,24.81,2,0,131,25.39,29,5.62,62,12.02,2102318.2,1191832.1,33475.1,188973.17,158615.29,50264,4074.26,2309.75,64.87,366.23,307.39,97.41
AL,ALABAMA,0103210,Tallapoosa County,01229,Dadeville High Sch,010321001229,407,216,53.07,0,0,125,30.71,10,2.46,23,5.65,2759610,1450556.1,167434.2,771354.37,418891.95,301961.63,6780.37,3564.02,411.39,1895.22,1029.22,741.92
AL,ALABAMA,0103240,Tallassee City,01238,Tallassee High Sch,010324001238,543,228,41.99,0,0,66,12.15,14,2.58,37,6.81,2301308.43,1633985.64,24719.53,159848.24,164167.53,9824.36,4238.14,3009.18,45.52,294.38,302.33,18.09
AL,ALABAMA,0103300,Thomasville City,01248,Thomasville High Sch,010330001248,458,18,3.93,7,0,62,13.54,0,0,7,1.53,1640363,1640363,26763,117745,160424,317644,3581.58,3581.58,58.43,257.09,350.27,693.55
AL,ALABAMA,0103330,Troy City,01602,Charles Henderson High Sch,010333001602,606,96,15.84,15,2,104,17.16,4,0.66,27,4.46,2353056,1623857,95987,165131,172809,82967,3882.93,2679.63,158.39,272.49,285.16,136.91
AL,ALABAMA,0103390,Tuscaloosa County,00052,Hillcrest High Sch,010339000052,1291,688,53.29,0,0,219,16.96,40,3.1,191,14.79,4003958,4003958,146556,54738,304867,124615,3101.44,3101.44,113.52,42.4,236.15,96.53
AL,ALABAMA,0103390,Tuscaloosa County,01274,Brookwood High Sch,010339001274,1005,531,52.84,2,2,176,17.51,56,5.57,61,6.07,3501074,3029309,50871,398628,251074,50641,3483.66,3014.24,50.62,396.64,249.82,50.39
AL,ALABAMA,0103390,Tuscaloosa County,01282,Holt High Sch,010339001282,467,369,79.01,9,0,126,26.98,35,7.49,80,17.13,1680621,1331527.39,38047.85,130468.36,181725,986068.87,3598.76,2851.24,81.47,279.38,389.13,2111.5
AL,ALABAMA,0103390,Tuscaloosa County,01287,Northside High Sch,010339001287,430,71,16.51,2,0,58,13.49,5,1.16,23,5.35,1526776,1304796,16699.32,114268.63,169171,18891,3550.64,3034.41,38.84,265.74,393.42,43.93
AL,ALABAMA,0103390,Tuscaloosa County,01291,Tuscaloosa Co High Sch,010339001291,1491,837,56.14,0,0,156,10.46,48,3.22,65,4.36,3749769,3026578,49415,344459,329317,82337,2514.94,2029.9,33.14,231.03,220.87,55.22
AL,ALABAMA,0103390,Tuscaloosa County,02153,Sipsey Valley High Sch,010339002153,498,101,20.28,2,0,118,23.69,25,5.02,23,4.62,2023447,1651068,34204.19,105998,168456,22111,4063.15,3315.4,68.68,212.85,338.27,44.4
AL,ALABAMA,0103430,Vestavia Hills City,01304,Vestavia Hills High Sch,010343001304,1979,27,1.36,0,0,43,2.17,2,0.1,11,0.56,14730432.18,7756875.27,341500.17,928146.89,419528.34,1486120.25,7443.37,3919.59,172.56,469,211.99,750.95
AL,ALABAMA,0103450,Walker County,01308,Cordova High Sch,010345001308,516,1,0.19,21,2,4,0.78,0,0,2,0.39,2149521,1835042,67184,132000,247295,2282,4165.74,3556.28,130.2,255.81,479.25,4.42
AL,ALABAMA,0103450,Walker County,01310,Curry High Sch,010345001310,515,20,3.88,0,0,7,1.36,0,0,7,1.36,2208805.53,1968022.89,34805.97,34805.97,205976.67,0,4288.94,3821.4,67.58,67.58,399.95,0
AL,ALABAMA,0103450,Walker County,01320,Oakman High Sch,010345001320,389,42,10.8,0,2,7,1.8,0,0,13,3.34,1331761.86,1043733.83,39410.25,42646.29,149789.11,1722.33,3423.55,2683.12,101.31,109.63,385.06,4.43
AL,ALABAMA,0103510,Wilcox County,01780,Wilcox Central High Sch,010351001780,552,161,29.17,0,0,0,0,64,11.59,70,12.68,1047520.98,1003471,48741,178658,148258,6000,1897.68,1817.88,88.3,323.66,268.58,10.87
AL,ALABAMA,0103540,Winfield City,01355,Winfield High Sch,010354001355,399,6,1.5,0,0,0,0,0,0,2,0.5,1494445.22,1376276.93,30978.94,121302.32,149775.26,519106.42,3745.48,3449.32,77.64,304.02,375.38,1301.02
AK,ALASKA,0200150,Ketchikan Gateway Borough School District,00047,Ketchikan High School,020015000047,616,57,9.25,0,0,0,0,4,0.65,18,2.92,3610511,2883918,359350,33056,211566,709404,5861.22,4681.69,583.36,53.66,343.45,1151.63
AK,ALASKA,0200180,Anchorage School District,00120,West High School,020018000120,1879,654,34.81,2,0,157,8.36,12,0.64,64,3.41,7247766.82,5490160.71,3161.87,948270.82,806173.42,210498.42,3857.25,2921.85,1.68,504.67,429.04,112.03
AK,ALASKA,0200210,Juneau Borough School District,00133,Juneau-Douglas High School,020021000133,625,130,20.8,0,0,15,2.4,4,0.64,17,2.72,3591820.32,2678735.64,18613.09,679822.42,214649.17,178164.84,5746.91,4285.98,29.78,1087.72,343.44,285.06
AK,ALASKA,0200210,Juneau Borough School District,00737,Thunder Mountain High School,020021000737,709,90,12.69,0,0,0,0,9,1.27,21,2.96,3534895.25,2824019.88,35869.34,432631.66,242374.37,180434.64,4985.75,3983.1,50.59,610.2,341.85,254.49
AK,ALASKA,0200210,Juneau Borough School District,00738,Yaakoosge Daakahidi Alternative High School,020021000738,110,47,42.73,0,0,2,1.82,0,0,14,12.73,641889.05,465165.68,1962.76,78398.61,96362,12330.55,5835.36,4228.78,17.84,712.71,876.02,112.1
AK,ALASKA,0200240,Sitka School District,00143,Sitka High School,020024000143,367,12,3.27,0,0,0,0,0,0,4,1.09,2301816,1771100,194363,265019,204446,11532,6271.98,4825.89,529.6,722.12,557.07,31.42
AK,ALASKA,0200270,Haines Borough School District,00639,Haines High School,020027000639,90,6,6.67,0,0,4,4.44,0,0,4,4.44,870782,870782,88059,57589,177801,441431,9675.36,9675.36,978.43,639.88,1975.57,4904.79
AK,ALASKA,0200390,Kenai Peninsula Borough School District,00158,Homer High School,020039000158,363,193,53.17,0,0,31,8.54,26,7.16,11,3.03,2820014.04,1805792.58,1875,85169.68,212470,95921.31,7768.63,4974.64,5.17,234.63,585.32,264.25
AK,ALASKA,0200480,Kodiak Island Borough School District,00185,Kodiak High School,020048000185,688,40,5.81,0,0,68,9.88,6,0.87,19,2.76,4554040.61,3152632.57,357686.85,497358.93,355516.48,333189.94,6619.25,4582.31,519.89,722.91,516.74,484.29
AK,ALASKA,0200510,Matanuska-Susitna Borough School District,00237,Wasilla High School,020051000237,1069,1140,106.64,0,0,46,4.3,8,0.75,60,5.61,5495954,4301795,588126,276146,346236,924584.47,5141.21,4024.13,550.16,258.32,323.89,864.91
AK,ALASKA,0200510,Matanuska-Susitna Borough School District,00586,Houston High School,020051000586,391,232,59.34,0,0,13,3.32,12,3.07,19,4.86,1958972,1795472,39741,123759,228082,413107,5010.16,4592,101.64,316.52,583.33,1056.54
AK,ALASKA,0200510,Matanuska-Susitna Borough School District,00711,Colony High School,020051000711,1126,258,22.91,0,0,82,7.28,9,0.8,37,3.29,5024538,4064807,333482,265315,351779,691636.36,4462.29,3609.95,296.17,235.63,312.41,614.24
AK,ALASKA,0200600,Fairbanks North Star Borough School District,00270,Lathrop High School,020060000270,1036,468,45.17,8,6,49,4.73,23,2.22,47,4.54,5955288.52,3826891.57,22922.47,803361.9,675697.14,169948.93,5748.35,3693.91,22.13,775.45,652.22,164.04
AK,ALASKA,0200600,Fairbanks North Star Borough School District,00273,North Pole High School,020060000273,727,670,92.16,2,2,102,14.03,16,2.2,37,5.09,4166580.62,2673939.62,49705.89,634243.96,526454.24,125218.19,5731.2,3678.05,68.37,872.41,724.15,172.24
AK,ALASKA,0200600,Fairbanks North Star Borough School District,00281,West Valley High School,020060000281,1027,334,32.52,2,0,77,7.5,13,1.27,24,2.34,5400525.73,3564493.49,36837.34,769210.96,640861.02,147209.3,5258.55,3470.78,35.87,748.99,624.01,143.34
AK,ALASKA,0200600,Fairbanks North Star Borough School District,00650,Hutchison High School,020060000650,401,66,16.46,0,2,28,6.98,2,0.5,13,3.24,2605834.91,1660934.57,2208,461827.54,319952.99,89672.9,6498.34,4141.98,5.51,1151.69,797.89,223.62
AK,ALASKA,0200610,North Slope Borough School District,00286,Barrow High School,020061000286,251,164,65.34,0,0,36,14.34,7,2.79,13,5.18,2030265.01,1423266.05,95519.24,106501.34,221096.67,228513.87,8088.71,5670.38,380.55,424.31,880.86,910.41
AK,ALASKA,0200660,Petersburg Borough School District,00570,Petersburg High School,020066000570,145,2,1.38,0,0,7,4.83,0,0,0,0,1310806,685230,136857.88,55113.41,47511,287669.99,9040.04,4725.72,943.85,380.09,327.66,1983.93
AK,ALASKA,0200780,Valdez City School District,00370,Valdez High School,020078000370,174,12,6.9,0,0,26,14.94,4,2.3,7,4.02,1581062,1228056,116386,122808,113812,86046,9086.56,7057.79,668.89,705.79,654.09,494.52
AK,ALASKA,0200810,Wrangell Public School District,00576,Wrangell High School,020081000576,90,25,27.78,0,0,4,4.44,4,4.44,4,4.44,985341.45,469589.24,3153.87,21347.13,46756.5,60694.11,10948.24,5217.66,35.04,237.19,519.52,674.38
AZ,ARIZONA,0400003,Chino Valley Unified District,01458,Chino Valley High School,040000301458,761,147,19.32,0,0,86,11.3,4,0.53,17,2.23,1527733.1,1030481.2,105647.45,250717.05,180650.4,796496.16,2007.53,1354.11,138.83,329.46,237.39,1046.64
AZ,ARIZONA,0400023,Pinon Unified District,01524,Pinon High School,040002301524,367,532,144.96,0,0,0,0,25,6.81,43,11.72,703328.5,703328.5,52584.25,104223.25,25758.5,6248,1916.43,1916.43,143.28,283.99,70.19,17.02
AZ,ARIZONA,0400026,Heber-Overgaard Unified District,01460,Mogollon High School,040002601460,136,12,8.82,0,0,6,4.41,0,0,4,2.94,641801.5,407743.45,52431.28,90785.37,90841.4,26180.38,4719.13,2998.11,385.52,667.54,667.95,192.5
AZ,ARIZONA,0400082,Colorado River Union High School District,00006,River Valley High School,040008200006,644,1068,165.84,0,0,0,0,28,4.35,22,3.42,1854733.77,1586777.59,5816.18,277304.64,202028.69,914554.45,2880.02,2463.94,9.03,430.6,313.71,1420.12
AZ,ARIZONA,0400082,Colorado River Union High School District,01457,Mohave High School,040008201457,1295,506,39.07,0,16,8,0.62,22,1.7,55,4.25,3235393.12,2468900,35577.03,583852.27,214054.75,1217735.24,2498.37,1906.49,27.47,450.85,165.29,940.34
AZ,ARIZONA,0400295,Kingman Unified School District,00881,Kingman High School,040029500881,1015,906,89.26,0,0,4,0.39,60,5.91,97,9.56,2477179.4,1492981.9,79388.89,536985.38,291501.3,1055995.1,2440.57,1470.92,78.22,529.05,287.19,1040.39
AZ,ARIZONA,0400295,Kingman Unified School District,03325,Lee Williams High School,040029503325,1030,616,59.81,2,0,86,8.35,22,2.14,73,7.09,2207484.7,1465523.1,100801.39,360914.92,239767.83,847963.99,2143.19,1422.84,97.87,350.4,232.78,823.27
AZ,ARIZONA,0400315,Yavapai Accommodation School District,03318,Aspire Jr./Sr. High School,040031503318,51,11,21.57,0,0,20,39.22,4,7.84,9,17.65,240000,105000,24000,42500,34000,300000,4705.88,2058.82,470.59,833.33,666.67,5882.35
AZ,ARIZONA,0400450,Agua Fria Union High School District,00001,Agua Fria High School,040045000001,1729,614,35.51,0,0,116,6.71,21,1.21,39,2.26,6458961,3978664,526787,630869,514491,1943668,3735.66,2301.14,304.68,364.88,297.57,1124.16
AZ,ARIZONA,0400450,Agua Fria Union High School District,01884,Millennium High School,040045001884,2140,622,29.07,0,0,131,6.12,14,0.65,88,4.11,7150950,4993500,242621,728305,559512,2251819,3341.57,2333.41,113.37,340.33,261.45,1052.25
AZ,ARIZONA,0400450,Agua Fria Union High School District,02273,Desert Edge High School,040045002273,1759,1320,75.04,0,0,310,17.62,71,4.04,39,2.22,6112658,4084505,312238,642647,434167,1781779,3475.08,2322.06,177.51,365.35,246.83,1012.95
AZ,ARIZONA,0400450,Agua Fria Union High School District,02592,Verrado High School,040045002592,1990,749,37.64,0,0,109,5.48,21,1.06,45,2.26,6514626,4345239,493438,385797,440937,1919561,3273.68,2183.54,247.96,193.87,221.58,964.6
AZ,ARIZONA,0400520,Ajo Unified District,03063,Ajo High School,040052003063,117,57,48.72,0,0,25,21.37,4,3.42,6,5.13,744209,387201.5,12497,19803,119986.5,467493,6360.76,3309.41,106.81,169.26,1025.53,3995.67
AZ,ARIZONA,0400680,Amphitheater Unified District,00032,Amphitheater High School,040068000032,1246,1852,148.64,4,2,127,10.19,49,3.93,65,5.22,3932387.89,2456365.95,131385.77,546040.75,373030.15,4255565.27,3156.01,1971.4,105.45,438.23,299.38,3415.38
AZ,ARIZONA,0400680,Amphitheater Unified District,00033,Canyon Del Oro High School,040068000033,1627,1317,80.95,0,0,10,0.61,36,2.21,42,2.58,4742241.67,3115870.98,47614.25,484289.96,468713.08,625753.4,2914.72,1915.1,29.27,297.66,288.08,384.61
AZ,ARIZONA,0400680,Amphitheater Unified District,02198,Ironwood Ridge High School,040068002198,1822,882,48.41,0,0,49,2.69,16,0.88,44,2.41,4895771.83,3207214.49,61698.71,477152.75,483579.41,666126.47,2687.03,1760.27,33.86,261.88,265.41,365.6
AZ,ARIZONA,0400720,Antelope Union High School District,00034,Antelope Union High School,040072000034,263,14,5.32,0,0,50,19.01,0,0,6,2.28,1244874,758390.32,55610.84,279389,140550.46,13174.23,4733.36,2883.61,211.45,1062.32,534.41,50.09
AZ,ARIZONA,0400790,Apache Junction Unified District,00043,Apache Junction High School,040079000043,1270,1400,110.24,0,0,4,0.31,106,8.35,134,10.55,2738694,2022414,58057,317260,340963,237275,2156.45,1592.45,45.71,249.81,268.47,186.83
AZ,ARIZONA,0400910,Ash Fork Joint Unified District,00048,Ash Fork High School,040091000048,78,3,3.85,0,0,0,0,0,0,2,2.56,218655.1,108794,34077.43,14674,61109.67,5443.21,2803.27,1394.79,436.89,188.13,783.46,69.78
AZ,ARIZONA,0401160,Bicentennial Union High School District,00062,Salome High School,040116000062,112,33,29.46,0,0,50,44.64,0,0,9,8.04,788564,436329,31857,14970,142042,683701,7040.75,3895.79,284.44,133.66,1268.23,6104.47
AZ,ARIZONA,0401180,Bisbee Unified District,00063,Bisbee High School,040118000063,330,124,37.58,0,0,6,1.82,2,0.61,9,2.73,1543357,996356,15720,124621,70000,315372,4676.84,3019.26,47.64,377.64,212.12,955.67
AZ,ARIZONA,0401410,Buckeye Union High School District,00075,Buckeye Union High School,040141000075,1442,9,0.62,0,0,13,0.9,4,0.28,6,0.42,4170004,3215240,146528,379829,316153,471949,2891.82,2229.71,101.61,263.4,219.25,327.29
AZ,ARIZONA,0401410,Buckeye Union High School District,02137,Estrella Foothills High School,040141002137,962,268,27.86,0,0,212,22.04,11,1.14,14,1.46,3497677,2512153,114563,308880,558707,493355,3635.84,2611.39,119.09,321.08,580.78,512.84
AZ,ARIZONA,0401410,Buckeye Union High School District,02786,Youngker High School,040141002786,1393,149,10.7,0,0,33,2.37,18,1.29,31,2.23,4801702,3713284,135922,508214,261218,504791,3447.02,2665.67,97.58,364.83,187.52,362.38
AZ,ARIZONA,0401600,Camp Verde Unified District,00087,Camp Verde High School,040160000087,440,120,27.27,0,0,34,7.73,4,0.91,25,5.68,1179798.83,670580.64,22382.23,226968.83,135413.51,70117.68,2681.36,1524.05,50.87,515.84,307.76,159.36
AZ,ARIZONA,0401740,Casa Grande Union High School District,00113,Casa Grande Union High School,040174000113,1773,349,19.68,0,2,2,0.11,17,0.96,55,3.1,3793879.65,2652639.15,192883.93,794160.57,154196,357762.96,2139.81,1496.13,108.79,447.92,86.97,201.78
AZ,ARIZONA,0401740,Casa Grande Union High School District,02909,Vista Grande High School,040174002909,1933,1186,61.36,0,0,4,0.21,42,2.17,117,6.05,3922782.16,2905128.62,166993.62,769218.92,81441,396692.16,2029.38,1502.91,86.39,397.94,42.13,205.22
AZ,ARIZONA,0401760,Catalina Foothills Unified District,00011,Catalina Foothills High School,040176000011,1688,378,22.39,0,0,4,0.24,0,0,50,2.96,4922134.06,3279937.59,74654.37,1163461.35,404080.75,1530425.31,2915.96,1943.09,44.23,689.25,239.38,906.65
AZ,ARIZONA,0401870,Chandler Unified District #80,00123,Chandler High School,040187000123,3235,662,20.46,0,10,169,5.22,22,0.68,67,2.07,9679371.17,7659351.25,180765.91,949300.04,889953.97,614268.35,2992.08,2367.65,55.88,293.45,275.1,189.88
AZ,ARIZONA,0401870,Chandler Unified District #80,01677,Hamilton High School,040187001677,3937,1185,30.1,0,6,240,6.1,52,1.32,110,2.79,11426970.55,9432652.78,174914.88,898174.85,921228.04,860844.22,2902.46,2395.9,44.43,228.14,233.99,218.65
AZ,ARIZONA,0401870,Chandler Unified District #80,02806,Perry High School,040187002806,3439,488,14.19,0,9,100,2.91,19,0.55,56,1.63,9084342.04,7515295.27,121418.46,733729.71,713898.6,670477.26,2641.57,2185.31,35.31,213.36,207.59,194.96
AZ,ARIZONA,0401940,Chinle Unified District,00137,Chinle High School,040194000137,1042,519,49.81,0,0,58,5.57,49,4.7,76,7.29,1668868.25,942196.87,1184289.64,383285.24,101293.37,103961.46,1601.6,904.22,1136.55,367.84,97.21,99.77
AZ,ARIZONA,0402320,Coolidge Unified District,00158,Coolidge High School,040232000158,579,206,35.58,0,0,189,32.64,15,2.59,19,3.28,1970229,1512128.25,82256.78,290594.84,85250,132952.16,3402.81,2611.62,142.07,501.89,147.24,229.62
AZ,ARIZONA,0402320,Coolidge Unified District,02896,San Tan Foothills High School,040232002896,412,216,52.43,0,0,56,13.59,19,4.61,20,4.85,1637140.75,1187885.13,39262.02,324743.6,85250,38908.69,3973.64,2883.22,95.3,788.21,206.92,94.44
AZ,ARIZONA,0402530,Douglas Unified District,00187,Douglas High School,040253000187,1354,222,16.4,0,0,133,9.82,5,0.37,72,5.32,3136403.72,1855121.04,172833.54,61043,229422.89,1985141.2,2316.4,1370.1,127.65,45.08,169.44,1466.13
AZ,ARIZONA,0402600,Duncan Unified District,00196,Duncan High School,040260000196,120,43,35.83,0,0,4,3.33,0,0,6,5,285567,254335,21413,43018,46993,35409,2379.72,2119.46,178.44,358.48,391.61,295.08
AZ,ARIZONA,0402690,Dysart Unified School District,00198,Dysart High School,040269000198,1567,1851,118.12,0,0,363,23.17,49,3.13,78,4.98,3733284,2520630,132754,843490,236410,2810405.42,2382.44,1608.57,84.72,538.28,150.87,1793.49
AZ,ARIZONA,0402690,Dysart Unified School District,02684,Valley Vista High School,040269002684,2554,1406,55.05,0,0,389,15.23,30,1.17,94,3.68,5232242,3672954,119571,1063184,376533,1233015.53,2048.65,1438.12,46.82,416.28,147.43,482.78
AZ,ARIZONA,0402690,Dysart Unified School District,02971,Shadow Ridge High School,040269002971,1966,774,39.37,0,0,173,8.8,10,0.51,48,2.44,3920201,2708511,177452,733012,301226,2013857.12,1994,1377.68,90.26,372.84,153.22,1024.34
AZ,ARIZONA,0402690,Dysart Unified School District,03126,Willow Canyon High School,040269003126,1945,998,51.31,0,0,381,19.59,24,1.23,61,3.14,4187404,3060861,84151,738793,303599,1939205.67,2152.91,1573.71,43.27,379.84,156.09,997.02
AZ,ARIZONA,0402860,Flagstaff Unified District,00212,Coconino High School,040286000212,1395,209,14.98,0,0,117,8.39,11,0.79,54,3.87,4336720,3286186.47,279377,346908,424248,1819894,3108.76,2355.69,200.27,248.68,304.12,1304.58
AZ,ARIZONA,0402860,Flagstaff Unified District,00215,Flagstaff High School,040286000215,1550,164,10.58,0,0,4,0.26,13,0.84,73,4.71,4147456,2870265,494978,297138,485075,1819894,2675.78,1851.78,319.34,191.7,312.95,1174.13
AZ,ARIZONA,0402920,Florence Unified School District,00228,Florence High School,040292000228,821,382,46.53,0,0,0,0,9,1.1,24,2.92,2838748.4,2073973.19,223206.47,210902.84,330665.9,311205.67,3457.67,2526.15,271.87,256.89,402.76,379.06
AZ,ARIZONA,0402920,Florence Unified School District,02972,Poston Butte High School,040292002972,1930,281,14.56,0,0,6,0.31,0,0,30,1.55,4918338.88,3832013.67,251757.05,349775.81,484792.35,392623.51,2548.36,1985.5,130.44,181.23,251.19,203.43
AZ,ARIZONA,0403010,Flowing Wells Unified District,00231,Flowing Wells High School,040301000231,1759,1080,61.4,0,0,0,0,76,4.32,163,9.27,2486203.14,1701900,138637,554122,969954.8,1774587.35,1413.42,967.54,78.82,315.02,551.42,1008.86
AZ,ARIZONA,0403040,Fountain Hills Unified District,00038,Fountain Hills High School,040304000038,561,134,23.89,0,0,30,5.35,4,0.71,26,4.63,143064077,1325856.78,59659.21,2009260.6,33102667,182730.59,255016.18,2363.38,106.34,3581.57,59006.54,325.72
AZ,ARIZONA,0403290,Ganado Unified School District,00252,Ganado High School,040329000252,501,30,5.99,0,0,67,13.37,10,2,8,1.6,2640608,1789102,150968,393073,195554,5520292,5270.67,3571.06,301.33,784.58,390.33,11018.55
AZ,ARIZONA,0403400,Gilbert Unified District,00246,Highland High School,040340000246,3289,721,21.92,0,0,0,0,84,2.55,4,0.12,8311268.73,5863019.22,9592.02,1405408.54,343874,1414404.52,2526.99,1782.61,2.92,427.31,104.55,430.04
AZ,ARIZONA,0403400,Gilbert Unified District,00258,Gilbert High School,040340000258,2614,723,27.66,0,0,16,0.61,67,2.56,6,0.23,6872458.07,4577187.93,10453.28,1472454.83,290991,1641774.87,2629.1,1751.03,4,563.3,111.32,628.07
